,Hold .,Hold t,Hold i,Hold e,Hold Shift,Hold 5,Hold Shift,Hold Caps,Hold r,Hold o,Hold a,Hold n,Hold l,Hold Enter,DD ..t,DD t.i,DD i.e,DD e.Shift,DD Shift.5,DD 5.Shift,DD Shift.Caps,DD Caps.r,DD r.o,DD o.a,DD a.n,DD n.l,DD l.Enter,UD ..t,UD t.i,UD i.e,UD e.Shift,UD Shift.5,UD 5.Shift,UD Shift.Caps,UD Caps.r,UD r.o,UD o.a,UD a.n,UD n.l,UD l.Enter,Pressure .,Pressure t,Pressure i,Pressure e,Pressure Shift,Pressure 5,Pressure Shift,Pressure Caps,Pressure r,Pressure o,Pressure a,Pressure n,Pressure l,Pressure Enter,Size .,Size t,Size i,Size e,Size Shift,Size 5,Size Shift,Size Caps,Size r,Size o,Size a,Size n,Size l,Size Enter,AvH,AvP,AvA
1160,66.0,93.0,99.0,73.0,76.0,53.0,62.0,42.0,83.0,54.0,54.0,92.0,55.0,76.0,517.0,338.0,366.0,1229.0,638.0,848.0,1022.0,464.0,1566.0,517.0,539.0,273.0,926.0,451.0,245.0,267.0,1156.0,562.0,795.0,960.0,422.0,1483.0,463.0,485.0,181.0,871.0,0.0912000015377998,0.134400010108947,0.072000004351139,0.283200025558471,0.105600006878376,0.0912000015377998,0.105600006878376,0.072000004351139,0.0624000020325183,0.0912000015377998,0.163200005888938,0.0912000015377998,0.259200006723403,0.0816000029444694,0.290322571992874,0.25806450843811,0.25806450843811,0.322580635547637,0.290322571992874,0.193548381328582,0.25806450843811,0.225806444883346,0.193548381328582,0.193548381328582,0.322580635547637,0.25806450843811,0.290322571992874,0.225806444883346,69.85714285714286,0.12171429156192685,0.255760361041341
2454,91.0,124.0,101.0,84.0,89.0,77.0,97.0,97.0,94.0,93.0,110.0,94.0,83.0,100.0,637.0,283.0,389.0,743.0,508.0,608.0,446.0,520.0,349.0,381.0,370.0,294.0,543.0,546.0,159.0,288.0,659.0,419.0,531.0,349.0,423.0,255.0,288.0,260.0,200.0,460.0,0.158400014042854,0.19200000166893,0.29280000925064,0.283200025558471,0.268800020217895,0.364800006151199,0.302400022745132,0.139200001955032,0.148800000548362,0.883200049400329,0.182400003075599,0.172800004482269,0.825600028038024,1.0032000541687,0.419354826211929,0.38709676265716497,0.580645143985748,0.483870953321456,0.419354826211929,0.25806450843811,0.451612889766693,0.225806444883346,0.290322571992874,0.548387050628662,0.419354826211929,0.322580635547637,0.451612889766693,0.548387050628662,95.28571428571429,0.372685731521674,0.4147465271609167
2249,91.0,63.0,82.0,102.0,81.0,67.0,88.0,61.0,90.0,87.0,101.0,121.0,119.0,88.0,1669.0,1130.0,476.0,1191.0,824.0,965.0,1330.0,580.0,1003.0,567.0,691.0,338.0,751.0,1578.0,1067.0,394.0,1089.0,743.0,898.0,1242.0,519.0,913.0,480.0,590.0,217.0,632.0,0.139200001955032,0.220800012350082,0.172800004482269,0.278400003910064,0.153600007295608,0.220800012350082,0.163200005888938,0.196800008416175,0.148800000548362,0.144000008702278,0.187200009822845,0.691200017929077,0.796800017356872,0.268800020217895,0.322580635547637,0.419354826211929,0.322580635547637,0.483870953321456,0.354838699102401,0.354838699102401,0.354838699102401,0.419354826211929,0.322580635547637,0.354838699102401,0.419354826211929,0.38709676265716497,0.419354826211929,0.38709676265716497,88.64285714285714,0.27017143794468423,0.3801843204668583
775,136.0,107.0,147.0,84.0,107.0,94.0,91.0,107.0,86.0,162.0,164.0,147.0,110.0,120.0,538.0,707.0,504.0,947.0,1051.0,452.0,514.0,577.0,1051.0,334.0,307.0,399.0,551.0,402.0,600.0,357.0,863.0,944.0,358.0,423.0,470.0,965.0,172.0,143.0,252.0,441.0,0.283200025558471,0.45600003004074,0.105600006878376,0.240000009536743,0.10080000758171,0.0912000015377998,0.369600027799606,0.0912000015377998,0.0912000015377998,0.369600027799606,0.10080000758171,0.35520002245903,0.0912000015377998,0.158400014042854,0.225806444883346,0.354838699102401,0.290322571992874,0.193548381328582,0.25806450843811,0.25806450843811,0.290322571992874,0.25806450843811,0.193548381328582,0.290322571992874,0.354838699102401,0.193548381328582,0.290322571992874,0.419354826211929,118.71428571428571,0.20742858467357464,0.2764976876122606
817,89.0,67.0,82.0,65.0,71.0,64.0,88.0,95.0,64.0,94.0,67.0,66.0,82.0,71.0,496.0,351.0,427.0,409.0,504.0,266.0,356.0,461.0,398.0,476.0,524.0,290.0,508.0,407.0,284.0,345.0,344.0,433.0,202.0,268.0,366.0,334.0,382.0,457.0,224.0,426.0,0.0816000029444694,0.360000014305114,0.182400003075599,0.254400014877319,0.369600027799606,0.0864000022411346,0.307200014591217,0.288000017404556,0.096000000834465,0.163200005888938,0.37440001964569,0.134400010108947,0.0912000015377998,0.163200005888938,0.25806450843811,0.225806444883346,0.322580635547637,0.290322571992874,0.451612889766693,0.25806450843811,0.483870953321456,0.225806444883346,0.25806450843811,0.354838699102401,0.322580635547637,0.25806450843811,0.225806444883346,0.354838699102401,76.07142857142857,0.21085715293884233,0.3064516037702555
1194,70.0,88.0,83.0,54.0,78.0,82.0,20.0,74.0,98.0,80.0,99.0,80.0,55.0,41.0,1235.0,318.0,640.0,1696.0,483.0,1703.0,888.0,453.0,670.0,366.0,548.0,229.0,836.0,1165.0,230.0,557.0,1642.0,405.0,1621.0,868.0,379.0,572.0,286.0,449.0,149.0,781.0,0.0816000029444694,0.0864000022411346,0.072000004351139,0.153600007295608,0.0816000029444694,0.235200017690658,0.364800006151199,0.0288000013679265,0.072000004351139,0.144000008702278,0.096000000834465,0.105600006878376,0.148800000548362,0.120000004768371,0.25806450843811,0.25806450843811,0.225806444883346,0.322580635547637,0.225806444883346,0.225806444883346,0.322580635547637,0.193548381328582,0.193548381328582,0.290322571992874,0.290322571992874,0.25806450843811,0.290322571992874,0.225806444883346,71.57142857142857,0.12788571936211393,0.25576036104134103
191,92.0,91.0,93.0,97.0,95.0,91.0,98.0,79.0,78.0,89.0,90.0,110.0,87.0,79.0,1305.0,290.0,324.0,612.0,633.0,422.0,471.0,424.0,717.0,408.0,459.0,268.0,900.0,1213.0,199.0,231.0,515.0,538.0,331.0,373.0,345.0,639.0,319.0,369.0,158.0,813.0,0.0768000036478042,0.316800028085708,0.072000004351139,0.235200017690658,0.10080000758171,0.0624000020325183,0.0768000036478042,0.0624000020325183,0.072000004351139,0.0624000020325183,0.230400010943412,0.263999998569488,0.254400014877319,0.10080000758171,0.25806450843811,0.290322571992874,0.225806444883346,0.290322571992874,0.290322571992874,0.225806444883346,0.290322571992874,0.193548381328582,0.129032254219055,0.225806444883346,0.161290317773818,0.290322571992874,0.322580635547637,0.354838699102401,90.64285714285714,0.14194286481610333,0.25345621364457227
2600,91.0,90.0,80.0,87.0,98.0,79.0,79.0,97.0,82.0,81.0,88.0,102.0,127.0,61.0,760.0,704.0,1944.0,428.0,1151.0,577.0,569.0,832.0,3935.0,821.0,760.0,315.0,587.0,669.0,614.0,1864.0,341.0,1053.0,498.0,490.0,735.0,3853.0,740.0,672.0,213.0,460.0,0.0768000036478042,0.0816000029444694,0.0912000015377998,0.0816000029444694,0.105600006878376,0.0864000022411346,0.0864000022411346,0.0912000015377998,0.10080000758171,0.0912000015377998,0.105600006878376,0.10080000758171,0.096000000834465,0.29280000925064,0.25806450843811,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.290322571992874,0.193548381328582,0.290322571992874,0.25806450843811,0.290322571992874,0.451612889766693,88.71428571428571,0.10628571840269206,0.27419354021549197
525,84.0,98.0,85.0,99.0,124.0,100.0,124.0,115.0,99.0,100.0,179.0,95.0,102.0,94.0,413.0,1068.0,761.0,1444.0,701.0,731.0,862.0,730.0,1335.0,260.0,458.0,321.0,765.0,329.0,970.0,676.0,1345.0,577.0,631.0,738.0,615.0,1236.0,160.0,279.0,226.0,663.0,0.139200001955032,0.124800004065036,0.235200017690658,0.19200000166893,0.643200039863586,0.38400000333786,0.139200001955032,0.571200013160705,0.172800004482269,0.153600007295608,0.096000000834465,0.129600003361701,0.196800008416175,0.748800039291381,0.38709676265716497,0.25806450843811,0.419354826211929,0.451612889766693,0.51612901687622,0.225806444883346,0.290322571992874,0.354838699102401,0.38709676265716497,0.322580635547637,0.25806450843811,0.290322571992874,0.548387050628662,0.483870953321456,107.0,0.28045715338417415,0.3709677287510459
547,119.0,59.0,63.0,106.0,123.0,53.0,126.0,137.0,74.0,91.0,143.0,100.0,85.0,89.0,388.0,276.0,340.0,2122.0,901.0,410.0,480.0,679.0,366.0,294.0,410.0,320.0,563.0,269.0,217.0,277.0,2016.0,778.0,357.0,354.0,542.0,292.0,203.0,267.0,220.0,478.0,0.148800000548362,0.62880003452301,0.120000004768371,0.129600003361701,0.43680003285408,0.48480001091957,0.052800003439188,0.585600018501281,0.163200005888938,0.201600015163421,0.417600005865097,0.201600015163421,0.638400018215179,0.283200025558471,0.322580635547637,0.419354826211929,0.38709676265716497,0.290322571992874,0.354838699102401,0.290322571992874,0.225806444883346,0.322580635547637,0.322580635547637,0.419354826211929,0.354838699102401,0.354838699102401,0.354838699102401,0.451612889766693,97.71428571428571,0.320914299626435,0.3479262569120946
797,69.0,76.0,56.0,56.0,76.0,47.0,77.0,80.0,65.0,65.0,64.0,66.0,55.0,62.0,477.0,348.0,484.0,330.0,576.0,318.0,529.0,413.0,491.0,505.0,526.0,332.0,766.0,408.0,272.0,428.0,274.0,500.0,271.0,452.0,333.0,426.0,440.0,462.0,266.0,711.0,0.105600006878376,0.110400006175041,0.297600001096725,0.129600003361701,0.139200001955032,0.120000004768371,0.220800012350082,0.115200005471706,0.134400010108947,0.129600003361701,0.201600015163421,0.144000008702278,0.120000004768371,0.158400014042854,0.25806450843811,0.25806450843811,0.25806450843811,0.322580635547637,0.290322571992874,0.25806450843811,0.419354826211929,0.225806444883346,0.290322571992874,0.290322571992874,0.38709676265716497,0.25806450843811,0.322580635547637,0.290322571992874,65.28571428571429,0.151885721300329,0.29493086678641145
2800,79.0,48.0,89.0,82.0,81.0,80.0,114.0,76.0,84.0,72.0,72.0,89.0,105.0,89.0,813.0,577.0,837.0,591.0,750.0,637.0,654.0,633.0,648.0,691.0,661.0,704.0,720.0,734.0,529.0,748.0,509.0,669.0,557.0,540.0,557.0,564.0,619.0,589.0,615.0,615.0,0.0768000036478042,0.0624000020325183,0.0912000015377998,0.0624000020325183,0.0912000015377998,0.105600006878376,0.096000000834465,0.312000006437301,0.0768000036478042,0.10080000758171,0.0624000020325183,0.10080000758171,0.0624000020325183,0.096000000834465,0.225806444883346,0.225806444883346,0.290322571992874,0.193548381328582,0.25806450843811,0.290322571992874,0.25806450843811,0.322580635547637,0.225806444883346,0.38709676265716497,0.25806450843811,0.290322571992874,0.225806444883346,0.290322571992874,82.85714285714286,0.09977143204637917,0.2672810980251853
297,62.0,81.0,64.0,84.0,70.0,86.0,72.0,68.0,73.0,70.0,83.0,63.0,83.0,59.0,537.0,463.0,707.0,331.0,636.0,425.0,403.0,630.0,630.0,445.0,675.0,425.0,605.0,475.0,382.0,643.0,247.0,566.0,339.0,331.0,562.0,557.0,375.0,592.0,362.0,522.0,0.0672000050544738,0.0768000036478042,0.0816000029444694,0.0816000029444694,0.19200000166893,0.0816000029444694,0.0816000029444694,0.0672000050544738,0.0864000022411346,0.0768000036478042,0.072000004351139,0.0768000036478042,0.0624000020325183,0.0816000029444694,0.225806444883346,0.225806444883346,0.225806444883346,0.290322571992874,0.225806444883346,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.193548381328582,0.25806450843811,0.161290317773818,0.193548381328582,0.25806450843811,72.71428571428571,0.08468571757631636,0.23502303447042142
276,90.0,98.0,71.0,81.0,92.0,89.0,103.0,62.0,80.0,91.0,75.0,82.0,85.0,71.0,561.0,2666.0,543.0,1113.0,775.0,467.0,1211.0,547.0,739.0,994.0,633.0,261.0,497.0,471.0,2568.0,472.0,1032.0,683.0,378.0,1108.0,485.0,659.0,903.0,558.0,179.0,412.0,0.0672000050544738,0.244800016283988,0.0864000022411346,0.0624000020325183,0.0864000022411346,0.096000000834465,0.0816000029444694,0.0816000029444694,0.0816000029444694,0.096000000834465,0.072000004351139,0.0912000015377998,0.0672000050544738,0.216000005602836,0.225806444883346,0.290322571992874,0.25806450843811,0.193548381328582,0.225806444883346,0.290322571992874,0.225806444883346,0.25806450843811,0.225806444883346,0.290322571992874,0.25806450843811,0.25806450843811,0.290322571992874,0.193548381328582,83.57142857142857,0.10217143249298831,0.24884791885103458
309,80.0,74.0,82.0,82.0,53.0,82.0,61.0,88.0,82.0,84.0,82.0,81.0,73.0,52.0,1079.0,426.0,426.0,407.0,707.0,318.0,400.0,591.0,505.0,991.0,1167.0,370.0,636.0,999.0,352.0,344.0,325.0,654.0,236.0,339.0,503.0,423.0,907.0,1085.0,289.0,563.0,0.0576000027358531,0.072000004351139,0.072000004351139,0.225600004196167,0.0864000022411346,0.0768000036478042,0.0912000015377998,0.072000004351139,0.0816000029444694,0.230400010943412,0.0768000036478042,0.0768000036478042,0.052800003439188,0.0672000050544738,0.193548381328582,0.225806444883346,0.225806444883346,0.354838699102401,0.225806444883346,0.25806450843811,0.290322571992874,0.25806450843811,0.193548381328582,0.225806444883346,0.290322571992874,0.193548381328582,0.193548381328582,0.225806444883346,75.42857142857143,0.09565714693495196,0.23963132926395908
1007,91.0,112.0,86.0,92.0,107.0,104.0,125.0,113.0,89.0,92.0,101.0,100.0,107.0,81.0,1634.0,584.0,323.0,2191.0,540.0,956.0,1382.0,617.0,1995.0,785.0,1632.0,807.0,5343.0,1543.0,472.0,237.0,2099.0,433.0,852.0,1257.0,504.0,1906.0,693.0,1531.0,707.0,5236.0,0.38400000333786,0.144000008702278,0.182400003075599,0.302400022745132,0.182400003075599,0.115200005471706,0.244800016283988,0.201600015163421,0.172800004482269,0.302400022745132,0.148800000548362,0.172800004482269,0.235200017690658,0.19200000166893,0.322580635547637,0.322580635547637,0.322580635547637,0.451612889766693,0.322580635547637,0.25806450843811,0.38709676265716497,0.354838699102401,0.322580635547637,0.451612889766693,0.322580635547637,0.322580635547637,0.322580635547637,0.322580635547637,100.0,0.21291429496237166,0.34331796211855675
1732,63.0,76.0,112.0,70.0,82.0,93.0,99.0,116.0,83.0,93.0,63.0,109.0,88.0,100.0,483.0,241.0,176.0,359.0,505.0,232.0,284.0,381.0,497.0,255.0,220.0,247.0,505.0,420.0,165.0,64.0,289.0,423.0,139.0,185.0,265.0,414.0,162.0,157.0,138.0,417.0,0.235200017690658,0.110400006175041,0.110400006175041,0.408000022172927,0.211200013756752,0.158400014042854,0.110400006175041,0.148800000548362,0.580800056457519,0.302400022745132,0.302400022745132,0.302400022745132,0.945600032806396,0.182400003075599,0.419354826211929,0.290322571992874,0.225806444883346,0.290322571992874,0.354838699102401,0.322580635547637,0.193548381328582,0.354838699102401,0.354838699102401,1.0,0.51612901687622,0.645161271095275,1.0,0.354838699102401,89.07142857142857,0.29348573195082756,0.45161289402416716
2596,109.0,85.0,93.0,103.0,78.0,84.0,108.0,70.0,83.0,100.0,109.0,101.0,73.0,87.0,656.0,322.0,599.0,1014.0,541.0,317.0,420.0,517.0,899.0,458.0,572.0,391.0,440.0,547.0,237.0,506.0,911.0,463.0,233.0,312.0,447.0,816.0,358.0,463.0,290.0,367.0,0.168000012636184,0.196800008416175,0.302400022745132,0.984000027179718,1.0032000541687,0.10080000758171,0.302400022745132,0.110400006175041,0.096000000834465,0.302400022745132,0.201600015163421,0.134400010108947,0.168000012636184,0.302400022745132,0.38709676265716497,0.354838699102401,0.51612901687622,0.51612901687622,0.612903237342834,0.193548381328582,0.548387050628662,0.290322571992874,0.25806450843811,0.580645143985748,0.451612889766693,0.290322571992874,0.38709676265716497,0.548387050628662,91.64285714285714,0.312342874705791,0.42396311887672933
790,65.0,54.0,65.0,63.0,61.0,64.0,62.0,60.0,59.0,19.0,64.0,55.0,72.0,42.0,603.0,426.0,546.0,1255.0,543.0,450.0,670.0,580.0,649.0,513.0,565.0,343.0,637.0,538.0,372.0,481.0,1192.0,482.0,386.0,608.0,520.0,590.0,494.0,501.0,288.0,565.0,0.0672000050544738,0.0912000015377998,0.153600007295608,0.196800008416175,0.129600003361701,0.120000004768371,0.129600003361701,0.148800000548362,0.153600007295608,0.211200013756752,0.0864000022411346,0.115200005471706,0.120000004768371,0.168000012636184,0.25806450843811,0.193548381328582,0.38709676265716497,0.38709676265716497,0.290322571992874,0.290322571992874,0.225806444883346,0.322580635547637,0.25806450843811,0.25806450843811,0.354838699102401,0.225806444883346,0.38709676265716497,0.354838699102401,57.5,0.13508572003671052,0.29953916157994903
2794,62.0,63.0,80.0,63.0,83.0,54.0,70.0,83.0,54.0,64.0,84.0,90.0,100.0,80.0,677.0,555.0,616.0,826.0,985.0,602.0,901.0,641.0,754.0,702.0,635.0,544.0,552.0,615.0,492.0,536.0,763.0,902.0,548.0,831.0,558.0,700.0,638.0,551.0,454.0,452.0,0.0864000022411346,0.0672000050544738,0.163200005888938,0.0864000022411346,0.0912000015377998,0.0912000015377998,0.105600006878376,0.0768000036478042,0.0864000022411346,0.0816000029444694,0.10080000758171,0.096000000834465,0.0672000050544738,0.345600008964538,0.290322571992874,0.25806450843811,0.419354826211929,0.25806450843811,0.290322571992874,0.290322571992874,0.354838699102401,0.25806450843811,0.290322571992874,0.193548381328582,0.419354826211929,0.290322571992874,0.225806444883346,0.25806450843811,73.57142857142857,0.11040000404630369,0.2926267193896427
1139,107.0,66.0,66.0,22.0,70.0,94.0,95.0,67.0,95.0,95.0,92.0,91.0,65.0,69.0,541.0,353.0,413.0,2160.0,599.0,416.0,1684.0,730.0,485.0,469.0,537.0,325.0,825.0,434.0,287.0,347.0,2138.0,529.0,322.0,1589.0,663.0,390.0,374.0,445.0,234.0,760.0,0.0480000004172325,0.0624000020325183,0.0672000050544738,0.148800000548362,0.0336000025272369,0.072000004351139,0.263999998569488,0.0672000050544738,0.0816000029444694,0.0816000029444694,0.297600001096725,0.0624000020325183,0.0672000050544738,0.0816000029444694,0.193548381328582,0.193548381328582,0.225806444883346,0.193548381328582,0.193548381328582,0.193548381328582,0.322580635547637,0.225806444883346,0.225806444883346,0.225806444883346,0.290322571992874,0.161290317773818,0.25806450843811,0.225806444883346,78.14285714285714,0.10251428825514641,0.2235022974865771
1821,127.0,101.0,103.0,101.0,107.0,82.0,109.0,98.0,125.0,107.0,118.0,107.0,54.0,77.0,514.0,421.0,512.0,421.0,660.0,333.0,961.0,750.0,468.0,487.0,556.0,292.0,981.0,387.0,320.0,409.0,320.0,553.0,251.0,852.0,652.0,343.0,380.0,438.0,185.0,927.0,0.168000012636184,0.35520002245903,0.29280000925064,0.249600008130073,0.096000000834465,0.316800028085708,0.235200017690658,0.316800028085708,0.096000000834465,0.307200014591217,0.225600004196167,0.0912000015377998,0.0816000029444694,0.0864000022411346,0.25806450843811,0.290322571992874,0.25806450843811,0.25806450843811,0.290322571992874,0.290322571992874,0.25806450843811,0.193548381328582,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.193548381328582,101.14285714285714,0.20845715382269422,0.25576036104134114
337,78.0,97.0,101.0,99.0,112.0,100.0,103.0,96.0,86.0,132.0,109.0,122.0,93.0,101.0,2015.0,681.0,1332.0,801.0,1407.0,650.0,665.0,1274.0,659.0,857.0,1473.0,645.0,1464.0,1937.0,584.0,1231.0,702.0,1295.0,550.0,562.0,1178.0,573.0,725.0,1364.0,523.0,1371.0,0.0912000015377998,0.115200005471706,0.369600027799606,0.0864000022411346,0.096000000834465,0.110400006175041,0.187200009822845,0.110400006175041,0.105600006878376,0.139200001955032,0.412800014019012,0.110400006175041,0.542400002479553,0.561600029468536,0.161290317773818,0.25806450843811,0.354838699102401,0.25806450843811,0.225806444883346,0.25806450843811,0.322580635547637,0.25806450843811,0.290322571992874,0.322580635547637,0.322580635547637,0.193548381328582,0.322580635547637,0.354838699102401,102.07142857142857,0.21702858007379916,0.2788018350090293
1277,58.0,76.0,85.0,62.0,69.0,53.0,60.0,60.0,81.0,70.0,73.0,75.0,65.0,79.0,313.0,305.0,315.0,293.0,502.0,301.0,347.0,405.0,517.0,322.0,460.0,219.0,409.0,255.0,229.0,230.0,231.0,433.0,248.0,287.0,345.0,436.0,252.0,387.0,144.0,344.0,0.105600006878376,0.148800000548362,0.163200005888938,0.110400006175041,0.120000004768371,0.110400006175041,0.120000004768371,0.105600006878376,0.120000004768371,0.139200001955032,0.105600006878376,0.115200005471706,0.182400003075599,0.105600006878376,0.25806450843811,0.290322571992874,0.354838699102401,0.290322571992874,0.290322571992874,0.25806450843811,0.354838699102401,0.225806444883346,0.290322571992874,0.38709676265716497,0.290322571992874,0.290322571992874,0.38709676265716497,0.25806450843811,69.0,0.125142862222024,0.301843308976718
982,93.0,121.0,107.0,132.0,95.0,91.0,112.0,100.0,105.0,109.0,109.0,151.0,107.0,115.0,571.0,390.0,650.0,765.0,777.0,957.0,927.0,764.0,609.0,586.0,712.0,450.0,705.0,478.0,269.0,543.0,633.0,682.0,866.0,815.0,664.0,504.0,477.0,603.0,299.0,598.0,0.115200005471706,0.120000004768371,0.124800004065036,0.148800000548362,0.105600006878376,0.120000004768371,0.115200005471706,0.110400006175041,0.110400006175041,0.124800004065036,0.105600006878376,0.120000004768371,0.124800004065036,0.105600006878376,0.290322571992874,0.290322571992874,0.290322571992874,0.354838699102401,0.25806450843811,0.322580635547637,0.25806450843811,0.290322571992874,0.25806450843811,0.354838699102401,0.25806450843811,0.290322571992874,0.290322571992874,0.25806450843811,110.5,0.11794286221265751,0.2903225719928738
661,109.0,96.0,101.0,108.0,88.0,90.0,96.0,95.0,80.0,98.0,89.0,97.0,83.0,98.0,2054.0,1537.0,594.0,988.0,853.0,356.0,497.0,2183.0,1106.0,1015.0,702.0,320.0,480.0,1945.0,1441.0,493.0,880.0,765.0,266.0,401.0,2088.0,1026.0,917.0,613.0,223.0,397.0,0.48480001091957,0.427200019359588,0.211200013756752,0.494400024414062,0.532800018787384,0.115200005471706,0.360000014305114,0.124800004065036,0.45600003004074,0.134400010108947,0.460800021886825,0.129600003361701,0.105600006878376,0.134400010108947,0.322580635547637,0.225806444883346,0.451612889766693,0.322580635547637,0.38709676265716497,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.322580635547637,0.290322571992874,0.290322571992874,0.225806444883346,0.25806450843811,94.85714285714286,0.2979428709617677,0.2926267193896425
49,119.0,88.0,146.0,83.0,98.0,115.0,107.0,83.0,109.0,138.0,108.0,135.0,121.0,97.0,644.0,308.0,295.0,302.0,1252.0,321.0,654.0,346.0,415.0,276.0,358.0,282.0,498.0,525.0,220.0,149.0,219.0,1154.0,206.0,547.0,263.0,306.0,138.0,250.0,147.0,377.0,0.115200005471706,0.177600011229515,0.220800012350082,0.825600028038024,0.148800000548362,0.0912000015377998,0.302400022745132,0.417600005865097,0.10080000758171,0.177600011229515,0.134400010108947,0.110400006175041,0.158400014042854,0.187200009822845,0.225806444883346,0.322580635547637,0.38709676265716497,0.451612889766693,0.354838699102401,0.225806444883346,0.451612889766693,0.25806450843811,0.193548381328582,0.322580635547637,0.322580635547637,0.354838699102401,0.322580635547637,0.38709676265716497,110.5,0.2262857247676164,0.3271889303411749
2038,133.0,107.0,160.0,135.0,117.0,127.0,127.0,87.0,144.0,137.0,111.0,137.0,180.0,152.0,563.0,526.0,663.0,1519.0,801.0,447.0,809.0,954.0,1074.0,730.0,1385.0,689.0,883.0,430.0,419.0,503.0,1384.0,684.0,320.0,682.0,867.0,930.0,593.0,1274.0,552.0,703.0,0.470400035381317,0.54720002412796,0.758400022983551,0.76800000667572,0.470400035381317,0.43680003285408,0.499200016260147,0.576000034809112,0.139200001955032,0.48480001091957,0.552000045776367,0.144000008702278,0.139200001955032,0.518400013446807,0.322580635547637,0.290322571992874,0.51612901687622,0.419354826211929,0.354838699102401,0.290322571992874,0.290322571992874,0.290322571992874,0.25806450843811,0.290322571992874,0.290322571992874,0.290322571992874,0.25806450843811,0.25806450843811,132.42857142857142,0.46457144937344935,0.31566819335733115
358,75.0,82.0,75.0,64.0,96.0,82.0,87.0,76.0,89.0,71.0,83.0,113.0,72.0,62.0,932.0,749.0,1512.0,614.0,910.0,958.0,506.0,757.0,519.0,553.0,844.0,904.0,1374.0,857.0,667.0,1437.0,550.0,814.0,876.0,419.0,681.0,430.0,482.0,761.0,791.0,1302.0,0.158400014042854,0.110400006175041,0.124800004065036,0.105600006878376,0.124800004065036,0.120000004768371,0.302400022745132,0.124800004065036,0.120000004768371,0.110400006175041,0.129600003361701,0.0912000015377998,0.129600003361701,0.134400010108947,0.354838699102401,0.25806450843811,0.354838699102401,0.225806444883346,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.25806450843811,0.322580635547637,0.193548381328582,0.290322571992874,0.322580635547637,80.5,0.1347428640084602,0.27649768761226057
1378,92.0,80.0,47.0,83.0,107.0,83.0,86.0,103.0,65.0,76.0,91.0,65.0,67.0,73.0,360.0,291.0,364.0,920.0,495.0,200.0,462.0,266.0,491.0,178.0,164.0,201.0,568.0,268.0,211.0,317.0,837.0,388.0,117.0,376.0,163.0,426.0,102.0,73.0,136.0,501.0,0.182400003075599,0.408000022172927,0.139200001955032,0.110400006175041,0.172800004482269,0.10080000758171,0.187200009822845,0.105600006878376,0.153600007295608,0.412800014019012,0.172800004482269,0.110400006175041,0.182400003075599,0.172800004482269,0.38709676265716497,0.354838699102401,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,0.354838699102401,0.322580635547637,0.354838699102401,0.419354826211929,0.322580635547637,0.322580635547637,0.38709676265716497,0.322580635547637,79.85714285714286,0.1865142929766855,0.32949307773794384
2318,99.0,82.0,85.0,64.0,83.0,94.0,85.0,78.0,82.0,71.0,84.0,99.0,74.0,59.0,486.0,373.0,476.0,940.0,602.0,357.0,466.0,486.0,687.0,586.0,542.0,302.0,748.0,387.0,291.0,391.0,876.0,519.0,263.0,381.0,408.0,605.0,515.0,458.0,203.0,674.0,0.120000004768371,0.45600003004074,0.235200017690658,0.211200013756752,0.158400014042854,0.134400010108947,0.139200001955032,0.096000000834465,0.134400010108947,0.220800012350082,0.340800017118454,0.148800000548362,0.345600008964538,0.268800020217895,0.25806450843811,0.290322571992874,0.419354826211929,0.419354826211929,0.354838699102401,0.25806450843811,0.25806450843811,0.193548381328582,0.25806450843811,0.322580635547637,0.322580635547637,0.290322571992874,0.290322571992874,0.419354826211929,81.35714285714286,0.21497144017900696,0.3110598985637933
927,43.0,45.0,73.0,84.0,80.0,73.0,97.0,61.0,75.0,83.0,82.0,45.0,65.0,43.0,445.0,332.0,439.0,273.0,448.0,379.0,1576.0,450.0,373.0,453.0,510.0,250.0,565.0,402.0,287.0,366.0,189.0,368.0,306.0,1479.0,389.0,298.0,370.0,428.0,205.0,500.0,0.0816000029444694,0.0624000020325183,0.0624000020325183,0.072000004351139,0.0768000036478042,0.0816000029444694,0.10080000758171,0.249600008130073,0.0672000050544738,0.0672000050544738,0.0624000020325183,0.0768000036478042,0.0624000020325183,0.0624000020325183,0.290322571992874,0.290322571992874,0.193548381328582,0.25806450843811,0.25806450843811,0.290322571992874,0.290322571992874,0.193548381328582,0.225806444883346,0.161290317773818,0.161290317773818,0.161290317773818,0.225806444883346,0.129032254219055,67.78571428571429,0.08468571810850059,0.22350229748657724
